
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
39,1,AFTER,MARITAL,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
39,1,AFTER,COMMERCIAL,0,0,0,0,0,0
40,1,BEFORE,TRANSITORY,15,15,3,2,1,1,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2,1,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0
40,1,AFTER,TRANSITORY,5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
40,1,BEFORE,INFORMAL,14,15,2,0,3,0,4,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,2,0,1,3,0,2,0,0,0,1,0,0
40,1,AFTER,INFORMAL,8,9,1,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,1,0,0,0,1,0,0
40,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
40,1,AFTER,MARITAL,3,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
40,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
40,1,AFTER,COMMERCIAL,0,0,0,0,0,0
41,1,BEFORE,TRANSITORY,10,8,2,1,1,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
41,1,AFTER,TRANSITORY,6,4,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
41,1,BEFORE,INFORMAL,14,10,1,0,3,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,1,0,0,0,1,0,0
41,1,AFTER,INFORMAL,13,9,1,0,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,1,0,0
41,1,BEFORE,MARITAL,3,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
41,1,AFTER,MARITAL,3,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
41,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
41,1,AFTER,COMMERCIAL,0,0,0,0,0,0
42,1,BEFORE,TRANSITORY,10,10,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
42,1,AFTER,TRANSITORY,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42,1,BEFORE,INFORMAL,20,16,1,0,4,6,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,3,1,2,1,0,3,0,0,0,0,0,1,0,0
42,1,AFTER,INFORMAL,13,9,0,0,2,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,0,0
42,1,BEFORE,MARITAL,5,6,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0
42,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
42,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
42,1,AFTER,COMMERCIAL,0,0,0,0,0,0
43,1,BEFORE,TRANSITORY,7,11,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
43,1,AFTER,TRANSITORY,3,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
43,1,BEFORE,INFORMAL,18,12,0,1,2,6,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0
43,1,AFTER,INFORMAL,12,6,0,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0
43,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
43,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
43,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
43,1,AFTER,COMMERCIAL,0,0,0,0,0,0
44,1,BEFORE,TRANSITORY,7,15,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0
44,1,AFTER,TRANSITORY,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0
44,1,BEFORE,INFORMAL,17,14,0,1,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,2,2,0,0,0,1,0,1,0,0
44,1,AFTER,INFORMAL,10,7,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,0
44,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
44,1,AFTER,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
44,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
44,1,AFTER,COMMERCIAL,0,0,0,0,0,0
45,1,BEFORE,TRANSITORY,7,13,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0
45,1,AFTER,TRANSITORY,2,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
45,1,BEFORE,INFORMAL,17,10,1,1,1,4,4,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,1,0,1,0,1
45,1,AFTER,INFORMAL,14,7,1,1,1,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,1
45,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
45,1,AFTER,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
45,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
45,1,AFTER,COMMERCIAL,0,0,0,0,0,0
46,1,BEFORE,TRANSITORY,8,17,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,0,2,1,4,0,0,0,0,0,0,0,0,0,0
46,1,AFTER,TRANSITORY,3,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,4,0,0,0,0,0,0,0,0,0,0
46,1,BEFORE,INFORMAL,17,14,1,1,2,4,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,2,0,0,0,1,0,1,0,1
46,1,AFTER,INFORMAL,11,8,1,1,2,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,1,0,1
46,1,BEFORE,MARITAL,5,3,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
46,1,AFTER,MARITAL,5,3,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
46,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
46,1,AFTER,COMMERCIAL,0,0,0,0,0,0
47,1,BEFORE,TRANSITORY,10,17,0,2,1,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,5,0,2,1,4,0,0,0,0,0,0,0,0,0,0
47,1,AFTER,TRANSITORY,3,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0
47,1,BEFORE,INFORMAL,17,15,2,1,3,1,3,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,3,1,2,0,0,0,1,0,1,0,1
47,1,AFTER,INFORMAL,9,7,2,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,1
47,1,BEFORE,MARITAL,5,3,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
47,1,AFTER,MARITAL,5,3,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
47,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
47,1,AFTER,COMMERCIAL,0,0,0,0,0,0
48,1,BEFORE,TRANSITORY,10,16,0,1,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,5,1,2,0,4,0,0,0,0,0,0,0,0,0,0
48,1,AFTER,TRANSITORY,3,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0
48,1,BEFORE,INFORMAL,21,14,4,0,2,1,2,2,1,0,2,1,3,0,1,1,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,3,0,2,0,0,0,1,0,1,0,1
48,1,AFTER,INFORMAL,11,4,3,0,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
48,1,BEFORE,MARITAL,5,4,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
48,1,AFTER,MARITAL,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
48,1,AFTER,COMMERCIAL,0,0,0,0,0,0
49,1,BEFORE,TRANSITORY,8,14,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0
49,1,AFTER,TRANSITORY,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
49,1,BEFORE,INFORMAL,19,9,3,0,2,0,4,2,2,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
49,1,AFTER,INFORMAL,13,3,3,0,0,0,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
49,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,1,AFTER,MARITAL,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
49,1,AFTER,COMMERCIAL,0,0,0,0,0,0
50,1,BEFORE,TRANSITORY,15,13,1,2,1,1,2,2,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
50,1,AFTER,TRANSITORY,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,BEFORE,INFORMAL,25,10,4,0,0,2,5,4,4,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1
50,1,AFTER,INFORMAL,19,4,3,0,0,2,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50,1,BEFORE,MARITAL,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,1,AFTER,MARITAL,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
50,1,AFTER,COMMERCIAL,0,0,0,0,0,0
51,1,BEFORE,TRANSITORY,11,8,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
51,1,AFTER,TRANSITORY,6,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
51,1,BEFORE,INFORMAL,26,7,4,1,0,3,6,3,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
51,1,AFTER,INFORMAL,22,3,3,1,0,3,6,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,1,BEFORE,MARITAL,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,1,AFTER,MARITAL,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
51,1,AFTER,COMMERCIAL,0,0,0,0,0,0
52,1,BEFORE,TRANSITORY,10,7,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
52,1,AFTER,TRANSITORY,6,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
52,1,BEFORE,INFORMAL,30,8,3,1,0,4,7,5,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1,AFTER,INFORMAL,24,2,3,1,0,4,4,5,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1,BEFORE,MARITAL,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
52,1,AFTER,MARITAL,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
52,1,AFTER,COMMERCIAL,0,0,0,0,0,0
53,1,BEFORE,TRANSITORY,10,6,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
53,1,AFTER,TRANSITORY,7,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
53,1,BEFORE,INFORMAL,29,6,3,2,1,5,4,5,2,1,3,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,1,AFTER,INFORMAL,25,2,1,2,1,3,4,5,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,1,BEFORE,MARITAL,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,1,AFTER,MARITAL,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
53,1,AFTER,COMMERCIAL,0,0,0,0,0,0
54,1,BEFORE,TRANSITORY,13,6,2,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
54,1,AFTER,TRANSITORY,9,2,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
54,1,BEFORE,INFORMAL,32,4,1,2,1,4,5,5,4,2,3,1,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1,AFTER,INFORMAL,30,2,1,1,1,3,5,5,4,2,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1,BEFORE,MARITAL,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
54,1,AFTER,MARITAL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
54,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
54,1,AFTER,COMMERCIAL,0,0,0,0,0,0
55,1,BEFORE,TRANSITORY,18,8,2,2,3,1,2,1,1,1,0,2,0,0,0,1,0,0,0,0,2,0,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55,1,AFTER,TRANSITORY,11,1,0,0,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,1,BEFORE,INFORMAL,34,7,1,1,2,4,5,5,5,2,3,1,1,0,1,0,2,0,1,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
55,1,AFTER,INFORMAL,29,2,1,1,2,4,4,3,5,1,3,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1,BEFORE,MARITAL,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
55,1,AFTER,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
55,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
55,1,AFTER,COMMERCIAL,0,0,0,0,0,0
56,1,BEFORE,TRANSITORY,16,8,0,1,3,1,1,1,2,1,0,3,1,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
56,1,AFTER,TRANSITORY,9,1,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,BEFORE,INFORMAL,35,13,2,2,2,4,4,4,5,1,4,1,0,1,1,0,2,1,1,0,0,0,1,4,1,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0
56,1,AFTER,INFORMAL,26,4,1,2,2,3,1,3,4,1,4,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
56,1,BEFORE,MARITAL,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
56,1,AFTER,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
56,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
56,1,AFTER,COMMERCIAL,0,0,0,0,0,0
57,1,BEFORE,TRANSITORY,12,6,1,1,1,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,AFTER,TRANSITORY,7,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,BEFORE,INFORMAL,37,7,1,4,2,3,4,4,6,2,4,0,1,1,2,0,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0
57,1,AFTER,INFORMAL,31,1,1,4,1,3,4,2,6,2,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,1,BEFORE,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
57,1,AFTER,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
57,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
57,1,AFTER,COMMERCIAL,0,0,0,0,0,0
58,1,BEFORE,TRANSITORY,15,5,1,0,4,0,2,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
58,1,AFTER,TRANSITORY,11,1,0,0,2,0,2,0,1,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,1,BEFORE,INFORMAL,34,6,1,4,1,3,5,3,7,2,3,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
58,1,AFTER,INFORMAL,30,2,1,3,1,2,5,3,7,2,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
58,1,BEFORE,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
58,1,AFTER,MARITAL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
58,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
58,1,AFTER,COMMERCIAL,0,0,0,0,0,0
59,1,BEFORE,TRANSITORY,17,14,0,0,3,3,3,0,1,0,0,1,0,1,1,0,0,1,1,0,2,0,4,1,3,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
59,1,AFTER,TRANSITORY,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,1,BEFORE,INFORMAL,32,11,1,3,3,2,5,3,7,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,2,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0
59,1,AFTER,INFORMAL,23,2,1,3,3,1,5,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
59,1,BEFORE,MARITAL,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
59,1,AFTER,MARITAL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
59,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
59,1,AFTER,COMMERCIAL,0,0,0,0,0,0
