Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
2246,36,49.0951,M,2,3,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,2,0
2246,59,25.0491,M,2,4,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,2,0
2246,59,25.0491,M,4,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,4,0
2246,36,49.0951,M,3,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2246,41,23.2633,M,4,0,N/A,STIPostImmigrating,0,63,20,0,1,INFORMAL,PAUSED,3,4,3
2250,51,20.5382,F,4,2,local,STIPreEmigrating,0,65,1,0,0,INFORMAL,PAUSED,69,0,4
2250,51,20.5382,F,2,0,N/A,STIPostImmigrating,0,65,1,0,1,INFORMAL,NORMAL,69,2,2
2253,23,30.5872,F,3,2,local,STIPreEmigrating,0,33,142,0,1,INFORMAL,PAUSED,10,3,3
2253,23,30.5872,F,2,0,N/A,STIPostImmigrating,0,33,142,0,1,INFORMAL,PAUSED,10,3,2
2255,20,22.849,F,4,3,local,STIPreEmigrating,0,53,38,0,1,INFORMAL,PAUSED,55,0,4
2255,20,22.849,F,3,0,N/A,STIPostImmigrating,0,53,38,0,1,INFORMAL,NORMAL,55,3,3
2256,61,17.5185,F,4,1,local,STIPreEmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,4
2256,61,17.5185,F,1,0,N/A,STIPostImmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,1
2257,49,35.5751,M,4,3,local,STIPreEmigrating,0,60,27,0,1,INFORMAL,PAUSED,27,4,0
2257,49,35.5751,M,3,0,N/A,STIPostImmigrating,0,60,27,0,1,INFORMAL,PAUSED,27,3,0
2259,60,20.1476,F,3,2,local,STIPreEmigrating,0,55,37,0,1,INFORMAL,PAUSED,42,0,3
2259,30,36.4705,F,1,2,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,1
2259,30,36.4705,F,2,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,2
2259,60,20.1476,F,2,0,N/A,STIPostImmigrating,0,55,37,0,1,INFORMAL,NORMAL,42,2,2
2260,67,71.3725,M,3,2,local,STIPreEmigrating,0,56,7,0,1,INFORMAL,PAUSED,28,3,3
2260,67,71.3725,M,2,0,N/A,STIPostImmigrating,0,56,7,0,1,INFORMAL,PAUSED,28,2,3
2261,39,36.3605,M,3,2,local,STIPreEmigrating,0,62,75,0,0,INFORMAL,PAUSED,34,3,3
2261,39,36.3605,M,2,0,N/A,STIPostImmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,3
2265,40,51.5904,M,3,4,local,STIPreEmigrating,0,61,46,0,1,INFORMAL,PAUSED,26,3,3
2265,40,51.5904,M,4,0,N/A,STIPostImmigrating,0,61,46,0,1,INFORMAL,PAUSED,26,4,3
2276,40,51.6205,M,4,3,local,STIPreEmigrating,0,61,46,0,1,INFORMAL,PAUSED,26,4,0
2276,40,51.6205,M,3,0,N/A,STIPostImmigrating,0,61,46,0,1,INFORMAL,NORMAL,26,3,3
2278,64,21.1071,F,3,2,local,STIPreEmigrating,0,64,7,0,0,INFORMAL,PAUSED,59,0,3
2278,64,21.1071,F,2,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,2
2284,30,36.539,F,2,1,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,2
2284,56,45.5664,M,1,3,local,STIPreEmigrating,0,57,73,0,1,INFORMAL,PAUSED,58,1,1
2284,56,45.5664,M,3,0,N/A,STIPostImmigrating,0,57,73,0,1,INFORMAL,PAUSED,58,3,1
2284,30,36.539,F,1,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,1
2285,27,35.4271,F,1,2,local,STIPreEmigrating,0,60,27,0,1,INFORMAL,PAUSED,49,0,1
2285,27,35.4271,F,2,0,N/A,STIPostImmigrating,0,60,27,0,1,INFORMAL,PAUSED,49,0,2
2286,3,14.6608,F,3,2,local,STIPreEmigrating,0,63,20,0,1,INFORMAL,PAUSED,41,0,3
2286,60,20.2216,F,2,3,local,STIPreEmigrating,0,55,43,0,1,INFORMAL,PAUSED,42,2,2
2286,60,20.2216,F,3,0,N/A,STIPostImmigrating,0,55,43,0,1,INFORMAL,PAUSED,42,2,3
2286,3,14.6608,F,2,0,N/A,STIPostImmigrating,0,63,20,0,1,INFORMAL,PAUSED,41,0,2
2287,15,89.43,M,1,2,local,STIPreEmigrating,0,37,60,0,1,INFORMAL,PAUSED,18,1,0
2287,15,89.43,M,2,0,N/A,STIPostImmigrating,0,37,60,0,1,INFORMAL,PAUSED,18,2,0
2288,36,49.2102,M,3,2,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2288,36,49.2102,M,2,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,2,0
2289,58,34.0052,F,1,2,local,STIPreEmigrating,0,57,73,0,1,INFORMAL,PAUSED,56,0,1
2289,58,34.0052,F,2,0,N/A,STIPostImmigrating,0,57,73,0,1,INFORMAL,PAUSED,56,0,2
2292,64,21.1455,F,2,3,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,2
2292,39,36.4454,M,2,4,local,STIPreEmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,0
2292,39,36.4454,M,4,0,N/A,STIPostImmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,4,0
2292,64,21.1455,F,3,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,3
2297,62,19.0612,M,3,1,local,STIPreEmigrating,0,40,69,0,1,INFORMAL,PAUSED,61,3,0
2297,61,17.6308,F,1,4,local,STIPreEmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,1
2297,61,17.6308,F,4,0,N/A,STIPostImmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,4
2297,62,19.0612,M,1,0,N/A,STIPostImmigrating,0,40,69,0,1,INFORMAL,PAUSED,61,1,0
2298,49,35.6875,M,3,4,local,STIPreEmigrating,0,60,27,0,1,INFORMAL,PAUSED,27,3,0
2298,49,35.6875,M,4,0,N/A,STIPostImmigrating,0,60,27,0,1,INFORMAL,PAUSED,27,4,0
2305,61,17.6527,F,4,2,local,STIPreEmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,4
2305,61,17.6527,F,2,0,N/A,STIPostImmigrating,0,40,69,0,1,INFORMAL,PAUSED,62,0,2
2306,60,20.2764,F,3,2,local,STIPreEmigrating,0,55,43,0,1,INFORMAL,PAUSED,42,0,3
2306,60,20.2764,F,2,0,N/A,STIPostImmigrating,0,55,43,0,1,INFORMAL,NORMAL,42,2,2
2308,23,30.7379,F,2,1,local,STIPreEmigrating,0,33,142,0,1,INFORMAL,PAUSED,10,0,2
2308,62,19.0913,M,1,2,local,STIPreEmigrating,0,40,69,0,1,INFORMAL,PAUSED,61,1,0
2308,62,19.0913,M,2,0,N/A,STIPostImmigrating,0,40,69,0,1,INFORMAL,NORMAL,61,2,2
2308,23,30.7379,F,1,0,N/A,STIPostImmigrating,0,33,142,0,1,INFORMAL,PAUSED,10,0,1
2309,39,36.492,M,4,2,local,STIPreEmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,4,0
2309,39,36.492,M,2,0,N/A,STIPostImmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,0
2315,51,20.7163,F,2,3,local,STIPreEmigrating,0,65,27,0,1,INFORMAL,PAUSED,69,2,2
2315,51,20.7163,F,3,0,N/A,STIPostImmigrating,0,65,27,0,1,INFORMAL,PAUSED,69,2,3
2318,36,49.2924,M,2,3,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,2,0
2318,36,49.2924,M,3,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2319,36,49.2951,M,3,4,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2319,36,49.2951,M,4,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,4,0
2323,61,17.702,F,2,4,local,STIPreEmigrating,0,40,72,0,1,INFORMAL,PAUSED,62,2,2
2323,61,17.702,F,4,0,N/A,STIPostImmigrating,0,40,72,0,1,INFORMAL,PAUSED,62,2,4
2327,49,35.7669,M,4,2,local,STIPreEmigrating,0,60,27,0,1,INFORMAL,PAUSED,27,4,0
2327,49,35.7669,M,2,0,N/A,STIPostImmigrating,0,60,27,0,1,INFORMAL,NORMAL,27,2,2
2328,30,36.6595,F,1,2,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,1
2328,30,36.6595,F,2,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,2
2330,27,35.5504,F,2,3,local,STIPreEmigrating,0,60,29,0,1,INFORMAL,PAUSED,49,2,2
2330,21,32.8538,F,1,4,local,STIPreEmigrating,0,54,104,0,1,INFORMAL,PAUSED,68,1,1
2330,21,32.8538,F,4,0,N/A,STIPostImmigrating,0,54,104,0,1,INFORMAL,PAUSED,68,1,4
2330,27,35.5504,F,3,0,N/A,STIPostImmigrating,0,60,29,0,1,INFORMAL,PAUSED,49,2,3
2333,37,44.1394,F,4,2,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,6,0,4
2333,37,44.1394,F,2,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,PAUSED,6,0,2
2335,21,32.8675,F,4,2,local,STIPreEmigrating,0,54,104,0,1,INFORMAL,PAUSED,68,0,4
2335,21,32.8675,F,2,0,N/A,STIPostImmigrating,0,54,104,0,1,INFORMAL,PAUSED,68,0,2
2337,53,29.3249,F,3,4,local,STIPreEmigrating,0,48,58,0,1,INFORMAL,PAUSED,29,0,3
2337,29,36.886,M,2,4,local,STIPreEmigrating,0,48,58,0,1,INFORMAL,PAUSED,53,2,0
2337,39,36.5687,M,2,1,local,STIPreEmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,0
2337,39,36.5687,M,1,0,N/A,STIPostImmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,1,0
2337,29,36.886,M,4,0,N/A,STIPostImmigrating,0,48,58,0,1,INFORMAL,PAUSED,53,4,0
2337,53,29.3249,F,4,0,N/A,STIPostImmigrating,0,48,58,0,1,INFORMAL,NORMAL,29,4,4
2340,39,36.5769,M,1,2,local,STIPreEmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,1,0
2340,39,36.5769,M,2,0,N/A,STIPostImmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,0
2343,51,20.793,F,3,2,local,STIPreEmigrating,0,65,27,0,1,INFORMAL,PAUSED,69,0,3
2343,51,20.793,F,2,0,N/A,STIPostImmigrating,0,65,27,0,1,INFORMAL,NORMAL,69,2,2
2345,29,36.9079,M,4,2,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,53,4,4
2345,29,36.9079,M,2,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,PAUSED,53,2,4
2346,6,50.9607,M,3,1,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,3,0
2346,6,50.9607,M,1,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,1,0
2347,42,23.0632,M,2,1,local,STIPreEmigrating,0,55,61,0,1,INFORMAL,PAUSED,60,2,2
2347,42,23.0632,M,1,0,N/A,STIPostImmigrating,0,55,61,0,1,INFORMAL,PAUSED,60,1,2
2348,3,14.8306,F,2,4,local,STIPreEmigrating,0,63,20,0,1,INFORMAL,PAUSED,41,0,2
2348,3,14.8306,F,4,0,N/A,STIPostImmigrating,0,63,20,0,1,INFORMAL,NORMAL,41,4,4
2352,61,17.7815,F,4,2,local,STIPreEmigrating,0,40,72,0,1,INFORMAL,PAUSED,62,0,4
2352,61,17.7815,F,2,0,N/A,STIPostImmigrating,0,40,72,0,1,INFORMAL,NORMAL,62,2,2
2354,51,20.8231,F,2,3,local,STIPreEmigrating,0,65,30,0,1,INFORMAL,PAUSED,69,2,2
2354,51,20.8231,F,3,0,N/A,STIPostImmigrating,0,65,30,0,1,INFORMAL,PAUSED,69,2,3
2362,6,51.0045,M,1,3,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,1,0
2362,6,51.0045,M,3,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,3,0
2365,63,47.0975,F,2,3,local,STIPreEmigrating,0,66,19,0,0,INFORMAL,PAUSED,5,2,2
2365,63,47.0975,F,3,0,N/A,STIPostImmigrating,0,66,19,0,1,INFORMAL,PAUSED,5,2,3
2373,59,25.397,M,4,2,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,4,0
2373,59,25.397,M,2,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,2,0
2378,23,30.9297,F,1,2,local,STIPreEmigrating,0,68,7,0,0,INFORMAL,PAUSED,50,1,1
2378,23,30.9297,F,2,0,N/A,STIPostImmigrating,0,68,7,0,1,INFORMAL,PAUSED,50,1,2
2383,40,51.9137,M,3,2,local,STIPreEmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,3,3
2383,40,51.9137,M,2,0,N/A,STIPostImmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,2,3
2384,42,23.1646,M,1,3,local,STIPreEmigrating,0,55,61,0,1,INFORMAL,PAUSED,60,1,0
2384,42,23.1646,M,3,0,N/A,STIPostImmigrating,0,55,61,0,1,INFORMAL,PAUSED,60,3,0
2386,41,23.6469,M,4,2,local,STIPreEmigrating,0,63,36,0,1,INFORMAL,PAUSED,3,4,4
2386,41,23.6469,M,2,0,N/A,STIPostImmigrating,0,63,36,0,1,INFORMAL,PAUSED,3,2,4
2388,53,29.4646,F,4,3,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,0,4
2388,53,29.4646,F,3,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,0,3
2392,6,51.0867,M,3,1,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,3,0
2392,6,51.0867,M,1,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,PAUSED,37,1,0
2395,49,35.9532,M,2,4,local,STIPreEmigrating,0,60,29,0,1,INFORMAL,PAUSED,27,2,0
2395,49,35.9532,M,4,0,N/A,STIPostImmigrating,0,60,29,0,1,INFORMAL,PAUSED,27,4,0
2397,59,25.4628,M,2,4,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,2,0
2397,59,25.4628,M,4,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,4,0
2406,53,29.5139,F,3,4,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,0,3
2406,53,29.5139,F,4,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,0,4
2409,39,36.766,M,2,3,local,STIPreEmigrating,0,62,75,0,1,INFORMAL,PAUSED,34,2,0
2409,39,36.766,M,3,0,N/A,STIPostImmigrating,0,62,75,0,0,INFORMAL,NORMAL,34,3,3
2410,50,34.884,M,1,4,local,STIPreEmigrating,0,68,7,0,0,INFORMAL,PAUSED,23,1,0
2410,50,34.884,M,4,0,N/A,STIPostImmigrating,0,68,7,0,1,INFORMAL,PAUSED,23,4,0
2414,61,17.9514,F,2,4,local,STIPreEmigrating,0,40,88,0,1,INFORMAL,PAUSED,62,2,2
2414,61,17.9514,F,4,0,N/A,STIPostImmigrating,0,40,88,0,1,INFORMAL,PAUSED,62,2,4
2415,18,69.4462,F,4,1,local,STIPreEmigrating,0,37,60,0,1,INFORMAL,PAUSED,15,0,4
2415,30,36.8979,F,2,1,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,2
2415,30,36.8979,F,1,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,1
2415,18,69.4462,F,1,0,N/A,STIPostImmigrating,0,37,60,0,1,INFORMAL,PAUSED,15,0,1
2417,26,42.534,F,3,1,local,STIPreEmigrating,0,61,70,0,1,INFORMAL,PAUSED,40,0,3
2417,26,42.534,F,1,0,N/A,STIPostImmigrating,0,61,70,0,1,INFORMAL,PAUSED,40,0,1
2419,29,37.1107,M,2,4,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,53,2,0
2419,29,37.1107,M,4,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,NORMAL,53,4,4
2422,64,21.5017,F,3,1,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,3
2422,64,21.5017,F,1,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,1
2425,53,29.566,F,4,1,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,4,4
2425,40,52.0288,M,2,3,local,STIPreEmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,2,0
2425,40,52.0288,M,3,0,N/A,STIPostImmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,3,0
2425,53,29.566,F,1,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,PAUSED,29,4,1
2428,61,17.9897,F,4,2,local,STIPreEmigrating,0,40,88,0,1,INFORMAL,PAUSED,62,0,4
2428,61,17.9897,F,2,0,N/A,STIPostImmigrating,0,40,88,0,1,INFORMAL,NORMAL,62,2,2
2429,37,44.4024,F,2,4,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,6,0,2
2429,37,44.4024,F,4,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,PAUSED,6,0,4
2430,59,25.5532,M,4,2,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,4,0
2430,62,19.4256,M,2,1,local,STIPreEmigrating,0,40,88,0,1,INFORMAL,PAUSED,61,2,2
2430,62,19.4256,M,1,0,N/A,STIPostImmigrating,0,40,88,0,1,INFORMAL,PAUSED,61,1,2
2430,59,25.5532,M,2,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,2,0
2431,36,49.602,M,4,3,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,4,0
2431,36,49.602,M,3,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2433,56,45.9746,M,3,2,local,STIPreEmigrating,0,57,73,0,1,INFORMAL,PAUSED,58,3,0
2433,56,45.9746,M,2,0,N/A,STIPostImmigrating,0,57,73,0,1,INFORMAL,NORMAL,58,2,2
2435,41,23.7811,M,2,4,local,STIPreEmigrating,0,63,36,0,1,INFORMAL,PAUSED,3,2,0
2435,41,23.7811,M,4,0,N/A,STIPostImmigrating,0,63,36,0,1,INFORMAL,NORMAL,3,4,4
2439,59,25.5778,M,2,3,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,2,0
2439,59,25.5778,M,3,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,PAUSED,64,3,0
2440,30,36.9664,F,1,2,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,1
2440,30,36.9664,F,2,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,PAUSED,36,0,2
2442,37,44.4381,F,4,1,local,STIPreEmigrating,0,59,4,0,1,INFORMAL,PAUSED,6,0,4
2442,37,44.4381,F,1,0,N/A,STIPostImmigrating,0,59,4,0,1,INFORMAL,NORMAL,6,1,1
2443,36,49.6349,M,3,2,local,STIPreEmigrating,0,44,29,0,1,INFORMAL,PAUSED,30,3,0
2443,36,49.6349,M,2,0,N/A,STIPostImmigrating,0,44,29,0,1,INFORMAL,NORMAL,30,2,2
2447,29,37.1874,M,4,2,local,STIPreEmigrating,0,48,60,0,1,INFORMAL,PAUSED,53,4,0
2447,29,37.1874,M,2,0,N/A,STIPostImmigrating,0,48,60,0,1,INFORMAL,PAUSED,53,2,0
2450,15,89.8766,M,2,3,local,STIPreEmigrating,0,37,60,0,1,INFORMAL,PAUSED,18,2,0
2450,15,89.8766,M,3,0,N/A,STIPostImmigrating,0,37,60,0,1,INFORMAL,PAUSED,18,3,0
2451,36,49.6568,M,2,3,local,STIPreEmigrating,0,44,30,0,1,INFORMAL,PAUSED,30,2,2
2451,36,49.6568,M,3,0,N/A,STIPostImmigrating,0,44,30,0,1,INFORMAL,PAUSED,30,3,2
2455,60,20.6846,F,2,3,local,STIPreEmigrating,0,55,61,0,1,INFORMAL,PAUSED,42,0,2
2455,68,39.8378,M,1,3,local,STIPreEmigrating,0,67,35,0,0,INFORMAL,PAUSED,31,1,1
2455,68,39.8378,M,3,0,N/A,STIPostImmigrating,0,67,35,0,1,INFORMAL,PAUSED,31,3,1
2455,60,20.6846,F,3,0,N/A,STIPostImmigrating,0,55,61,0,1,INFORMAL,NORMAL,42,3,3
2456,18,69.5586,F,1,3,local,STIPreEmigrating,0,37,60,0,1,INFORMAL,PAUSED,15,0,1
2456,18,69.5586,F,3,0,N/A,STIPostImmigrating,0,37,60,0,1,INFORMAL,NORMAL,15,3,3
2463,68,39.8598,M,3,1,local,STIPreEmigrating,0,67,35,0,1,INFORMAL,PAUSED,31,3,0
2463,68,39.8598,M,1,0,N/A,STIPostImmigrating,0,67,35,0,0,INFORMAL,NORMAL,31,1,1
2464,68,39.8625,M,1,3,local,STIPreEmigrating,0,67,35,0,0,INFORMAL,PAUSED,31,1,1
2464,68,39.8625,M,3,0,N/A,STIPostImmigrating,0,67,35,0,1,INFORMAL,PAUSED,31,3,1
2466,23,31.1708,F,2,1,local,STIPreEmigrating,0,68,7,0,1,INFORMAL,PAUSED,50,0,2
2466,23,31.1708,F,1,0,N/A,STIPostImmigrating,0,68,7,0,1,INFORMAL,PAUSED,50,0,1
2468,63,47.3797,F,3,2,local,STIPreEmigrating,0,66,19,0,1,INFORMAL,PAUSED,5,0,3
2468,63,47.3797,F,2,0,N/A,STIPostImmigrating,0,66,19,0,0,INFORMAL,NORMAL,5,2,2
2471,42,23.4029,M,3,1,local,STIPreEmigrating,0,55,67,0,1,INFORMAL,PAUSED,60,3,3
2471,42,23.4029,M,1,0,N/A,STIPostImmigrating,0,55,67,0,1,INFORMAL,PAUSED,60,1,3
2472,41,23.8825,M,4,2,local,STIPreEmigrating,0,63,48,0,1,INFORMAL,PAUSED,3,4,4
2472,31,36.5299,F,1,2,local,STIPreEmigrating,0,67,35,0,0,INFORMAL,PAUSED,68,0,1
2472,31,36.5299,F,2,0,N/A,STIPostImmigrating,0,67,35,0,1,INFORMAL,PAUSED,68,0,2
2472,41,23.8825,M,2,0,N/A,STIPostImmigrating,0,63,48,0,1,INFORMAL,PAUSED,3,2,4
2473,10,31.832,M,3,1,local,STIPreEmigrating,0,69,26,0,0,INFORMAL,PAUSED,20,3,3
2473,10,31.832,M,1,0,N/A,STIPostImmigrating,0,69,26,0,1,INFORMAL,PAUSED,20,1,3
2474,61,18.1157,F,2,4,local,STIPreEmigrating,0,40,88,0,1,INFORMAL,PAUSED,62,0,2
2474,63,47.3962,F,2,3,local,STIPreEmigrating,0,66,21,0,0,INFORMAL,PAUSED,5,2,2
2474,63,47.3962,F,3,0,N/A,STIPostImmigrating,0,66,21,0,1,INFORMAL,PAUSED,5,2,3
2474,61,18.1157,F,4,0,N/A,STIPostImmigrating,0,40,88,0,1,INFORMAL,PAUSED,62,0,4
2486,62,19.579,M,1,4,local,STIPreEmigrating,0,40,88,0,1,INFORMAL,PAUSED,61,1,0
2486,42,23.444,M,1,2,local,STIPreEmigrating,0,55,67,0,1,INFORMAL,PAUSED,60,1,0
2486,42,23.444,M,2,0,N/A,STIPostImmigrating,0,55,67,0,1,INFORMAL,PAUSED,60,2,0
2486,62,19.579,M,4,0,N/A,STIPostImmigrating,0,40,88,0,1,INFORMAL,NORMAL,61,4,4
2487,50,35.095,M,4,1,local,STIPreEmigrating,0,68,7,0,1,INFORMAL,PAUSED,23,4,0
2487,50,35.095,M,1,0,N/A,STIPostImmigrating,0,68,7,0,1,INFORMAL,NORMAL,23,1,1
2494,50,35.1142,M,1,4,local,STIPreEmigrating,0,68,9,0,1,INFORMAL,PAUSED,23,1,1
2494,50,35.1142,M,4,0,N/A,STIPostImmigrating,0,68,9,0,1,INFORMAL,PAUSED,23,4,1
2496,60,20.797,F,3,2,local,STIPreEmigrating,0,55,67,0,1,INFORMAL,PAUSED,42,0,3
2496,60,20.797,F,2,0,N/A,STIPostImmigrating,0,55,67,0,1,INFORMAL,NORMAL,42,2,2
2503,56,46.1664,M,2,3,local,STIPreEmigrating,0,57,98,0,1,INFORMAL,PAUSED,58,2,2
2503,56,46.1664,M,3,0,N/A,STIPostImmigrating,0,57,98,0,1,INFORMAL,PAUSED,58,3,2
2504,68,39.9721,M,3,1,local,STIPreEmigrating,0,67,35,0,1,INFORMAL,PAUSED,31,3,0
2504,68,39.9721,M,1,0,N/A,STIPostImmigrating,0,67,35,0,1,INFORMAL,PAUSED,31,1,0
2505,10,31.9197,M,1,3,local,STIPreEmigrating,0,69,26,0,1,INFORMAL,PAUSED,20,1,0
2505,10,31.9197,M,3,0,N/A,STIPostImmigrating,0,69,26,0,0,INFORMAL,NORMAL,20,3,3
2507,31,36.6258,F,2,1,local,STIPreEmigrating,0,67,35,0,1,INFORMAL,PAUSED,68,0,2
2507,31,36.6258,F,1,0,N/A,STIPostImmigrating,0,67,35,0,1,INFORMAL,NORMAL,68,1,1
2509,40,52.2589,M,3,4,local,STIPreEmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,3,0
2509,40,52.2589,M,4,0,N/A,STIPostImmigrating,0,61,70,0,1,INFORMAL,PAUSED,26,4,0
2510,20,23.5476,F,3,4,local,STIPreEmigrating,0,69,28,0,0,INFORMAL,PAUSED,10,3,3
2510,20,23.5476,F,4,0,N/A,STIPostImmigrating,0,69,28,0,1,INFORMAL,PAUSED,10,3,4
2511,6,51.4127,M,1,4,local,STIPreEmigrating,0,59,20,0,1,INFORMAL,PAUSED,37,1,1
2511,6,51.4127,M,4,0,N/A,STIPostImmigrating,0,59,20,0,1,INFORMAL,PAUSED,37,4,1
2512,64,21.7482,F,1,3,local,STIPreEmigrating,0,64,7,0,1,INFORMAL,PAUSED,59,0,1
2512,64,21.7482,F,3,0,N/A,STIPostImmigrating,0,64,7,0,1,INFORMAL,NORMAL,59,3,3
2517,6,51.4292,M,4,1,local,STIPreEmigrating,0,59,20,0,1,INFORMAL,PAUSED,37,4,0
2517,58,34.6299,F,2,1,local,STIPreEmigrating,0,57,98,0,1,INFORMAL,PAUSED,56,0,2
2517,58,34.6299,F,1,0,N/A,STIPostImmigrating,0,57,98,0,1,INFORMAL,PAUSED,56,0,1
2517,6,51.4292,M,1,0,N/A,STIPostImmigrating,0,59,20,0,1,INFORMAL,NORMAL,37,1,1
2518,30,37.1801,F,2,1,local,STIPreEmigrating,0,44,30,0,1,INFORMAL,PAUSED,36,0,2
2518,30,37.1801,F,1,0,N/A,STIPostImmigrating,0,44,30,0,1,INFORMAL,PAUSED,36,0,1
2519,60,20.86,F,2,3,local,STIPreEmigrating,0,55,76,0,1,INFORMAL,PAUSED,42,2,2
2519,60,20.86,F,3,0,N/A,STIPostImmigrating,0,55,76,0,1,INFORMAL,PAUSED,42,2,3
2522,31,36.6669,F,1,2,local,STIPreEmigrating,0,67,39,0,1,INFORMAL,PAUSED,68,1,1
